,GENE ID,LOCUS TAG,PRODUCT NAME,SCAFFOLD ID,GENE SEQ LENGTH,READS COUNT,COVERAGE, MEDIAN,READS COUNT ANTISENSE,COVERAGE ANTISENSE,MEDIAN ANTISENSE
289967,3300043292 assembled Ga0401991_071115_1_495,,elongation factor G,Ga0401991_071115,495,49,8.731585708645551e-10,17.0,0,0.0,0.0
291062,3300043292 assembled Ga0401991_088582_31_447,,transcription elongation factor GreA,Ga0401991_088582,417,69,1.4595375611940902e-09,30.0,0,0.0,0.0
291343,3300043292 assembled Ga0401991_007848_2_1525,,elongation factor G,Ga0401991_007848,1524,233,1.3485690686520902e-09,23.0,0,0.0,0.0
292686,3300043292 assembled Ga0401991_074720_3_488,,elongation factor G,Ga0401991_074720,486,23,4.17439755156335e-10,7.0,4,7.25982182880583e-11,2.0
292809,3300043292 assembled Ga0401991_045877_20_631,,elongation factor G,Ga0401991_045877,612,59,8.50360012741741e-10,14.0,0,0.0,0.0
292822,3300043292 assembled Ga0401991_013490_1001_1174,,elongation factor G,Ga0401991_013490,174,37,1.8756625880113e-09,14.0,0,0.0,0.0
292994,3300043292 assembled Ga0401991_073539_2_427,,elongation factor G,Ga0401991_073539,426,56,1.15952647237547e-09,17.0,0,0.0,0.0
293327,3300043292 assembled Ga0401991_073185_2_493,,elongation factor G,Ga0401991_073185,492,41,7.350569601665901e-10,13.0,0,0.0,0.0
293773,3300043292 assembled Ga0401991_053218_1_585,,elongation factor G,Ga0401991_053218,585,58,8.745293064546101e-10,13.0,0,0.0,0.0
294003,3300043292 assembled Ga0401991_174614_2_307,,elongation factor G,Ga0401991_174614,306,8,2.30606105150303e-10,4.0,0,0.0,0.0
294050,3300043292 assembled Ga0401991_000748_29_319,,elongation factor G,Ga0401991_000748,291,58,1.7580743789551402e-09,17.0,0,0.0,0.0
294685,3300043292 assembled Ga0401991_073887_2_490,,elongation factor G,Ga0401991_073887,489,35,6.31337266400752e-10,8.0,0,0.0,0.0
297809,3300043292 assembled Ga0401991_134996_2_115,,elongation factor G,Ga0401991_134996,114,27,2.08910925521031e-09,26.0,0,0.0,0.0
297990,3300043292 assembled Ga0401991_007335_38_1579,,elongation factor G,Ga0401991_007335,1542,241,1.3785893182890902e-09,25.0,0,0.0,0.0
297999,3300043292 assembled Ga0401991_169091_1_312,,elongation factor G,Ga0401991_169091,312,24,6.78514117076852e-10,11.0,0,0.0,0.0
299276,3300043292 assembled Ga0401991_082677_113_463,,elongation factor G,Ga0401991_082677,351,64,1.6083297589969802e-09,22.0,0,0.0,0.0
300212,3300043292 assembled Ga0401991_177388_3_215,,transcription elongation factor GreA,Ga0401991_177388,213,8,3.31293277821562e-10,4.0,0,0.0,0.0
300678,3300043292 assembled Ga0401991_110314_1_369,,elongation factor G,Ga0401991_110314,369,34,8.12745907176067e-10,14.0,0,0.0,0.0
301687,3300043292 assembled Ga0401991_059587_3_368,,elongation factor G,Ga0401991_059587,366,31,7.47107074267682e-10,10.0,0,0.0,0.0
302115,3300043292 assembled Ga0401991_051553_1_285,,elongation factor G,Ga0401991_051553,285,51,1.5784381039366801e-09,21.0,0,0.0,0.0
302407,3300043292 assembled Ga0401991_071891_53_487,,transcription elongation factor GreA,Ga0401991_071891,435,52,1.0544265359631102e-09,19.0,0,0.0,0.0
303268,3300043292 assembled Ga0401991_089817_11_445,,elongation factor G,Ga0401991_089817,435,57,1.1558137028826402e-09,18.0,0,0.0,0.0
303390,3300043292 assembled Ga0401991_001859_1114_2928,,elongation factor G,Ga0401991_001859,1815,508,2.46881941001407e-09,30.0,38,1.84675467678218e-10,0.0
303483,3300043292 assembled Ga0401991_163414_2_319,,elongation factor G,Ga0401991_163414,318,27,7.48925959415016e-10,8.0,0,0.0,0.0
303488,3300043292 assembled Ga0401991_013517_3_1124,,elongation factor G,Ga0401991_013517,1122,155,1.21854362380558e-09,20.0,0,0.0,0.0
303524,3300043292 assembled Ga0401991_011132_90_1289,,elongation factor G,Ga0401991_011132,1200,142,1.04378088343656e-09,15.0,0,0.0,0.0
303787,3300043292 assembled Ga0401991_001661_1028_3088,,elongation factor G,Ga0401991_001661,2061,1770,7.5752595021535e-09,125.0,0,0.0,0.0
303814,3300043292 assembled Ga0401991_060739_8_394,,elongation factor G,Ga0401991_060739,387,103,2.3476237797568603e-09,32.0,0,0.0,0.0
304415,3300043292 assembled Ga0401991_011298_973_1281,,elongation factor G,Ga0401991_011298,309,60,1.7127540819415702e-09,21.0,1,2.8545901365692797e-11,0.0
304432,3300043292 assembled Ga0401991_077111_281_469,,elongation factor G,Ga0401991_077111,189,11,5.13373115036983e-10,4.0,0,0.0,0.0
304575,3300043292 assembled Ga0401991_091786_46_438,,elongation factor G,Ga0401991_091786,393,39,8.75335005999909e-10,12.0,0,0.0,0.0
304612,3300043292 assembled Ga0401991_028207_324_806,,transcription elongation factor GreB,Ga0401991_028207,483,142,2.5932444308982802e-09,35.0,0,0.0,0.0
305081,3300043292 assembled Ga0401991_029928_1_294,,transcription elongation factor GreA,Ga0401991_029928,294,30,9.000697471427631e-10,12.0,0,0.0,0.0
305276,3300043292 assembled Ga0401991_065258_172_525,,transcription elongation factor GreA,Ga0401991_065258,354,4,9.966874036157149e-11,0.0,35,8.721014781637511e-10,7.0
307070,3300043292 assembled Ga0401991_061764_3_539,,elongation factor G,Ga0401991_061764,537,16,2.62813661735541e-10,4.0,0,0.0,0.0
307586,3300043292 assembled Ga0401991_137569_1_348,,transcription elongation factor GreA,Ga0401991_137569,348,44,1.11525883611483e-09,21.0,0,0.0,0.0
307891,3300043292 assembled Ga0401991_000045_1_1236,,elongation factor G,Ga0401991_000045,1236,152,1.08474425189633e-09,16.0,0,0.0,0.0
308660,3300043292 assembled Ga0401991_120948_2_124,,elongation factor G,Ga0401991_120948,123,34,2.4382377215282e-09,21.0,0,0.0,0.0
308689,3300043292 assembled Ga0401991_022542_3_899,,elongation factor G,Ga0401991_022542,897,74,7.27681806720102e-10,11.0,0,0.0,0.0
308999,3300043292 assembled Ga0401991_064200_2_529,,elongation factor G,Ga0401991_064200,528,65,1.0858796002461e-09,14.0,0,0.0,0.0
309632,3300043292 assembled Ga0401991_083030_2_460,,elongation factor G,Ga0401991_083030,459,52,9.99293122317978e-10,16.0,0,0.0,0.0
309652,3300043292 assembled Ga0401991_056874_271_555,,elongation factor G,Ga0401991_056874,285,77,2.38313203927694e-09,31.0,0,0.0,0.0
311675,3300043292 assembled Ga0401991_148119_10_339,,elongation factor G,Ga0401991_148119,330,8,2.1383475204846302e-10,4.0,0,0.0,0.0
312367,3300043292 assembled Ga0401991_100021_11_418,,elongation factor G,Ga0401991_100021,408,20,4.32386447156818e-10,4.0,0,0.0,0.0
313201,3300043292 assembled Ga0401991_074784_1_489,,elongation factor G,Ga0401991_074784,489,25,4.50955190286252e-10,6.0,2,3.60764152229001e-11,0.0
313722,3300043292 assembled Ga0401991_138904_1_351,,elongation factor G,Ga0401991_138904,351,13,3.2669198229626203e-10,6.0,0,0.0,0.0
315408,3300043292 assembled Ga0401991_020510_369_947,,elongation factor G,Ga0401991_020510,579,62,9.44529150887639e-10,15.0,0,0.0,0.0
315426,3300043292 assembled Ga0401991_061511_1_507,,elongation factor G,Ga0401991_061511,507,55,9.56878883057099e-10,16.0,0,0.0,0.0
315650,3300043292 assembled Ga0401991_016495_2_697,,elongation factor G,Ga0401991_016495,696,89,1.12793223197977e-09,17.0,0,0.0,0.0
315772,3300043292 assembled Ga0401991_149801_1_336,,elongation factor G,Ga0401991_149801,336,8,2.10016274333311e-10,4.0,0,0.0,0.0
316007,3300043292 assembled Ga0401991_180939_1_288,,elongation factor G,Ga0401991_180939,288,20,6.12547466805492e-10,12.0,0,0.0,0.0
316061,3300043292 assembled Ga0401991_133080_2_361,,elongation factor G,Ga0401991_133080,360,16,3.92030378755515e-10,8.0,0,0.0,0.0
316120,3300043292 assembled Ga0401991_075289_167_397,,elongation factor G,Ga0401991_075289,231,19,7.25510765878712e-10,10.0,0,0.0,0.0
316681,3300043292 assembled Ga0401991_001724_1436_3046,,elongation factor G,Ga0401991_001724,1611,347,1.89992376296318e-09,28.0,0,0.0,0.0
318466,3300043292 assembled Ga0401991_032400_604_750,,elongation factor G,Ga0401991_032400,147,28,1.68013019466649e-09,2.0,0,0.0,0.0
319222,3300043292 assembled Ga0401991_031198_1_111,,transcription elongation factor GreB,Ga0401991_031198,111,16,1.2714498770449102e-09,11.0,0,0.0,0.0
319780,3300043292 assembled Ga0401991_037455_2_700,,elongation factor G,Ga0401991_037455,699,61,7.69759220088618e-10,8.0,0,0.0,0.0
320123,3300043292 assembled Ga0401991_130014_6_365,,elongation factor G,Ga0401991_130014,360,43,1.05358164290545e-09,11.0,0,0.0,0.0
320600,3300043292 assembled Ga0401991_023647_51_881,,elongation factor G,Ga0401991_023647,831,155,1.64525384586024e-09,26.0,0,0.0,0.0
320707,3300043292 assembled Ga0401991_048123_12_614,,elongation factor G,Ga0401991_048123,603,71,1.03858794371797e-09,14.0,10,1.46279992072953e-10,0.0
320881,3300043292 assembled Ga0401991_155690_37_330,,elongation factor G,Ga0401991_155690,294,45,1.3501046207141402e-09,22.0,0,0.0,0.0
321300,3300043292 assembled Ga0401991_137402_1_354,,elongation factor G,Ga0401991_137402,354,28,6.97681182531001e-10,7.0,0,0.0,0.0
321464,3300043292 assembled Ga0401991_163988_2_319,,elongation factor G,Ga0401991_163988,318,39,1.08178194137725e-09,13.0,0,0.0,0.0
322255,3300043292 assembled Ga0401991_048006_1_444,,elongation factor G,Ga0401991_048006,444,34,6.7545774718011e-10,11.0,0,0.0,0.0
322659,3300043292 assembled Ga0401991_027958_1_807,,elongation factor G,Ga0401991_027958,807,24,2.62325160505549e-10,4.0,0,0.0,0.0
322777,3300043292 assembled Ga0401991_144870_1_345,,elongation factor G,Ga0401991_144870,345,21,5.36911170904292e-10,7.0,0,0.0,0.0
322913,3300043292 assembled Ga0401991_151050_3_299,,elongation factor G,Ga0401991_151050,297,18,5.34586880121156e-10,9.0,0,0.0,0.0
323083,3300043292 assembled Ga0401991_010446_3_1322,,elongation factor G,Ga0401991_010446,1320,193,1.2896908482922902e-09,22.0,0,0.0,0.0
323501,3300043292 assembled Ga0401991_060925_2_388,,elongation factor G,Ga0401991_060925,387,41,9.34491019126517e-10,13.0,0,0.0,0.0
323935,3300043292 assembled Ga0401991_094572_1_432,,elongation factor G,Ga0401991_094572,432,37,7.55475209060106e-10,12.0,0,0.0,0.0
325423,3300043292 assembled Ga0401991_094712_2_433,,elongation factor G,Ga0401991_094712,432,48,9.80075946888787e-10,18.0,0,0.0,0.0
325797,3300043292 assembled Ga0401991_065078_93_518,,elongation factor G,Ga0401991_065078,426,18,3.72704937549257e-10,7.0,0,0.0,0.0
325903,3300043292 assembled Ga0401991_124185_2_163,,elongation factor G,Ga0401991_124185,162,19,1.03452461060483e-09,18.0,0,0.0,0.0
327040,3300043292 assembled Ga0401991_045446_2_271,,elongation factor G,Ga0401991_045446,270,28,9.14737550429534e-10,14.0,0,0.0,0.0
327060,3300043292 assembled Ga0401991_066218_216_500,,elongation factor G,Ga0401991_066218,285,18,5.57095801389416e-10,10.0,5,1.54748833719282e-10,0.0
327088,3300043292 assembled Ga0401991_028271_10_138,,elongation factor G,Ga0401991_028271,129,15,1.02566087465106e-09,8.0,0,0.0,0.0
327727,3300043292 assembled Ga0401991_029918_111_782,,elongation factor G,Ga0401991_029918,672,53,6.95678908729094e-10,11.0,0,0.0,0.0
327833,3300043292 assembled Ga0401991_154837_28_330,,transcription elongation factor GreA,Ga0401991_154837,303,30,8.73335002178127e-10,15.0,0,0.0,0.0
328412,3300043292 assembled Ga0401991_067279_20_355,,elongation factor G,Ga0401991_067279,336,30,7.87561028749918e-10,13.0,0,0.0,0.0
329693,3300043292 assembled Ga0401991_166087_156_317,,transcription elongation factor GreA,Ga0401991_166087,162,8,4.3558930972835003e-10,5.0,0,0.0,0.0
330822,3300043292 assembled Ga0401991_146292_2_343,,transcription elongation factor GreA,Ga0401991_146292,342,13,3.35289139725111e-10,3.0,0,0.0,0.0
331874,3300043292 assembled Ga0401991_111770_3_395,,elongation factor G,Ga0401991_111770,393,46,1.0324464173332302e-09,20.0,0,0.0,0.0
333164,3300043292 assembled Ga0401991_010250_948_1346,,elongation factor G,Ga0401991_010250,399,51,1.1274557885262e-09,14.0,0,0.0,0.0
334872,3300043292 assembled Ga0401991_168771_3_314,,elongation factor G,Ga0401991_168771,312,26,7.350569601665901e-10,5.0,0,0.0,0.0
335198,3300043292 assembled Ga0401991_179651_2_301,,elongation factor G,Ga0401991_179651,300,13,3.8222961928662703e-10,6.5,0,0.0,0.0
336601,3300043292 assembled Ga0401991_027584_1_786,,elongation factor G,Ga0401991_027584,786,62,6.95779107333261e-10,11.0,0,0.0,0.0
337219,3300043292 assembled Ga0401991_002046_2499_2810,,elongation factor G,Ga0401991_002046,312,48,1.3570282341537e-09,20.0,0,0.0,0.0
339391,3300043292 assembled Ga0401991_153209_92_334,,transcription elongation factor GreA,Ga0401991_153209,243,15,5.44486637160437e-10,7.0,0,0.0,0.0
339750,3300043292 assembled Ga0401991_006177_2_1009,,elongation factor G,Ga0401991_006177,1008,137,1.1988428993193202e-09,20.0,0,0.0,0.0
340773,3300043292 assembled Ga0401991_109848_1_360,,elongation factor G,Ga0401991_109848,360,12,2.94022784066636e-10,5.0,0,0.0,0.0
341151,3300043292 assembled Ga0401991_099235_2_388,,elongation factor G,Ga0401991_099235,387,32,7.29358844196306e-10,12.0,0,0.0,0.0
341317,3300043292 assembled Ga0401991_154584_2_331,,elongation factor G,Ga0401991_154584,330,29,7.75150976175677e-10,11.0,0,0.0,0.0
342299,3300043292 assembled Ga0401991_004675_1_246,,elongation factor G,Ga0401991_004675,246,63,2.25895553612172e-09,11.0,0,0.0,0.0
342850,3300043292 assembled Ga0401991_009988_3_686,,elongation factor G,Ga0401991_009988,684,117,1.508801128763e-09,31.0,28,3.61080612011658e-10,8.0
342893,3300043292 assembled Ga0401991_005761_1_633,,elongation factor G,Ga0401991_005761,633,83,1.15658251552279e-09,17.0,0,0.0,0.0
342982,3300043292 assembled Ga0401991_037470_443_700,,transcription elongation factor GreA,Ga0401991_037470,258,34,1.1624156579378601e-09,20.0,0,0.0,0.0
343368,3300043292 assembled Ga0401991_077156_1_369,,transcription elongation factor GreA,Ga0401991_077156,369,33,7.88841615788536e-10,15.0,0,0.0,0.0
343680,3300043292 assembled Ga0401991_159254_1_324,,elongation factor G,Ga0401991_159254,324,13,3.53916314154284e-10,6.0,0,0.0,0.0
343891,3300043292 assembled Ga0401991_178520_1_303,,elongation factor G,Ga0401991_178520,303,15,4.3666750108906303e-10,6.0,0,0.0,0.0
344431,3300043292 assembled Ga0401991_100107_2_418,,elongation factor G,Ga0401991_100107,417,54,1.1422467870214602e-09,19.0,0,0.0,0.0
344640,3300043292 assembled Ga0401991_003194_1_1116,,elongation factor G,Ga0401991_003194,1116,229,1.80997896643171e-09,31.0,0,0.0,0.0
345148,3300043292 assembled Ga0401991_078935_2_280,,elongation factor G,Ga0401991_078935,279,36,1.1381527125160102e-09,16.0,0,0.0,0.0
345320,3300043292 assembled Ga0401991_092572_20_436,,elongation factor G,Ga0401991_092572,417,32,6.76886984901608e-10,13.0,0,0.0,0.0
345351,3300043292 assembled Ga0401991_095317_1_429,,elongation factor G,Ga0401991_095317,429,34,6.99075150927666e-10,9.0,0,0.0,0.0
346760,3300043292 assembled Ga0401991_146386_3_314,,elongation factor G,Ga0401991_146386,312,12,3.39257058538426e-10,6.0,0,0.0,0.0
346791,3300043292 assembled Ga0401991_007432_3_191,,transcription elongation factor GreA,Ga0401991_007432,189,26,1.2134273628146901e-09,12.0,0,0.0,0.0
347013,3300043292 assembled Ga0401991_129555_11_367,,elongation factor G,Ga0401991_129555,357,47,1.1612664580783101e-09,19.0,0,0.0,0.0
347334,3300043292 assembled Ga0401991_000703_3753_4229,,transcription elongation factor GreA,Ga0401991_000703,477,68,1.2574559318573102e-09,19.0,28,5.177759719412461e-10,9.0
349729,3300043292 assembled Ga0401991_086237_4_453,,elongation factor G,Ga0401991_086237,450,24,4.70436454506618e-10,9.0,0,0.0,0.0
349803,3300043292 assembled Ga0401991_099103_2_418,,elongation factor G,Ga0401991_099103,417,16,3.38443492450804e-10,4.0,0,0.0,0.0
350199,3300043292 assembled Ga0401991_130919_3_365,,elongation factor G,Ga0401991_130919,363,24,5.83185687404898e-10,4.0,0,0.0,0.0
351204,3300043292 assembled Ga0401991_109005_10_402,,transcription elongation factor GreA,Ga0401991_109005,393,66,1.48133616399985e-09,28.0,0,0.0,0.0
351377,3300043292 assembled Ga0401991_041244_3_644,,elongation factor G,Ga0401991_041244,642,34,4.67139002722693e-10,6.0,22,3.02266413526448e-10,6.0
351956,3300043292 assembled Ga0401991_124791_1_372,,elongation factor G,Ga0401991_124791,372,33,7.82479989854757e-10,14.0,0,0.0,0.0
353026,3300043292 assembled Ga0401991_104437_2_409,,elongation factor G,Ga0401991_104437,408,26,5.62102381303863e-10,10.0,0,0.0,0.0
354225,3300043292 assembled Ga0401991_021942_772_915,,elongation factor G,Ga0401991_021942,144,9,5.51292720124943e-10,6.0,0,0.0,0.0
355124,3300043292 assembled Ga0401991_077024_8_463,,elongation factor G,Ga0401991_077024,456,39,7.544005643815e-10,12.0,0,0.0,0.0
355729,3300043292 assembled Ga0401991_109408_212_400,,elongation factor G,Ga0401991_109408,189,17,7.93394814148065e-10,13.0,0,0.0,0.0
356676,3300043292 assembled Ga0401991_017489_3_620,,elongation factor G,Ga0401991_017489,618,68,9.70560646433556e-10,12.0,0,0.0,0.0
358112,3300043292 assembled Ga0401991_096031_1_429,,elongation factor G,Ga0401991_096031,429,26,5.34586880121156e-10,9.0,0,0.0,0.0
359230,3300043292 assembled Ga0401991_046096_335_526,,transcription elongation factor GreA,Ga0401991_046096,192,25,1.1485265002603e-09,19.0,0,0.0,0.0
359764,3300043292 assembled Ga0401991_135519_3_338,,elongation factor G,Ga0401991_135519,336,12,3.15024411499967e-10,5.0,0,0.0,0.0
359916,3300043292 assembled Ga0401991_166497_2_301,,elongation factor G,Ga0401991_166497,300,12,3.52827340879963e-10,4.0,0,0.0,0.0
360513,3300043292 assembled Ga0401991_000853_826_2931,,elongation factor G,Ga0401991_000853,2106,416,1.7423572389134e-09,27.0,0,0.0,0.0
361038,3300043292 assembled Ga0401991_088966_6_134,,elongation factor G,Ga0401991_088966,129,11,7.52151308077441e-10,7.0,0,0.0,0.0
361456,3300043292 assembled Ga0401991_065744_32_523,,elongation factor G,Ga0401991_065744,492,35,6.27487648922699e-10,10.0,0,0.0,0.0
361649,3300043292 assembled Ga0401991_023609_2_883,,elongation factor G,Ga0401991_023609,882,73,7.30056572682464e-10,10.0,7,7.00054247777705e-11,0.0
361962,3300043292 assembled Ga0401991_005337_1201_1674,,transcription elongation factor GreA,Ga0401991_005337,474,146,2.71691939707145e-09,33.0,0,0.0,0.0
362439,3300043292 assembled Ga0401991_160916_166_324,,transcription elongation factor GreA,Ga0401991_160916,159,4,2.2190398797482e-10,4.0,0,0.0,0.0
363578,3300043292 assembled Ga0401991_003924_1313_2047,,elongation factor G,Ga0401991_003924,735,134,1.60812461489507e-09,22.0,0,0.0,0.0
363922,3300043292 assembled Ga0401991_117478_17_376,,elongation factor G,Ga0401991_117478,360,48,1.17609113626654e-09,23.0,0,0.0,0.0
364583,3300043292 assembled Ga0401991_020186_6_956,,elongation factor G,Ga0401991_020186,951,125,1.15939583622491e-09,15.0,2,1.85503333795985e-11,0.0
365323,3300043292 assembled Ga0401991_120831_1_381,,transcription elongation factor GreA,Ga0401991_120831,381,40,9.26056012808302e-10,9.0,0,0.0,0.0
365461,3300043292 assembled Ga0401991_050737_12_557,,transcription elongation factor GreB,Ga0401991_050737,546,82,1.3247180381024302e-09,18.0,0,0.0,0.0
365817,3300043292 assembled Ga0401991_069775_63_506,,elongation factor G,Ga0401991_069775,444,22,4.37060895234189e-10,6.0,0,0.0,0.0
367029,3300043292 assembled Ga0401991_078019_1_462,,elongation factor G,Ga0401991_078019,462,26,4.96402102969645e-10,5.0,0,0.0,0.0
368031,3300043292 assembled Ga0401991_014537_46_1134,,elongation factor G,Ga0401991_014537,1089,132,1.06917376024231e-09,15.0,9,7.28982109256122e-11,0.0
368966,3300043292 assembled Ga0401991_039377_44_682,,elongation factor G,Ga0401991_039377,639,100,1.3803886575898402e-09,25.0,0,0.0,0.0
369278,3300043292 assembled Ga0401991_044832_458_640,,transcription elongation factor GreB,Ga0401991_044832,183,14,6.74806389661132e-10,14.0,10,4.82004564043666e-10,2.0
